id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
3489,4430,,5944.78,Abierto,fecha_invalida
3490,6084,,8605.0,Rechazado,fecha_invalida
3491,15832,,11696.93,Cerrado,fecha_invalida
3492,20294,,10716.07,No especificado,fecha_invalida
3494,12179,,14019.08,Cerrado,fecha_invalida
3495,9259,,,Abierto,"fecha_invalida,monto_invalido"
3496,4209,,9979.24,Rechazado,fecha_invalida
3497,14901,,2471.77,No especificado,fecha_invalida
3498,7328,,7782.81,Abierto,fecha_invalida
3499,9065,,6999.35,Abierto,fecha_invalida
3500,17492,,13249.03,Cerrado,fecha_invalida
3501,18891,,,No especificado,"fecha_invalida,monto_invalido"
3502,8081,2025-06-20,,No especificado,monto_invalido
3503,2851,,4794.59,Abierto,fecha_invalida
3504,11346,,,No especificado,"fecha_invalida,monto_invalido"
3505,2886,,6412.86,Abierto,fecha_invalida
3506,9264,,12626.59,Cerrado,fecha_invalida
3507,3349,,,No especificado,"fecha_invalida,monto_invalido"
3508,22129,,9039.02,No especificado,fecha_invalida
3509,18194,,2757.05,No especificado,fecha_invalida
3511,22905,,1856.84,Abierto,fecha_invalida
3512,10191,,2182.12,No especificado,fecha_invalida
3513,4421,,7580.67,Abierto,fecha_invalida
3515,3367,,11736.59,Cerrado,fecha_invalida
3517,11884,,11449.61,Cerrado,fecha_invalida
3518,5093,,891.98,No especificado,fecha_invalida
3519,8836,,,No especificado,"fecha_invalida,monto_invalido"
3520,4576,,2363.2,Abierto,fecha_invalida
3521,11032,,13594.53,Cerrado,fecha_invalida
3522,463,,303.07,Cerrado,fecha_invalida
3524,7652,,,No especificado,"fecha_invalida,monto_invalido"
3525,20245,,6264.14,Cerrado,fecha_invalida
3526,8829,,6442.09,Cerrado,fecha_invalida
3527,15547,,7522.5,No especificado,fecha_invalida
3529,1469,,6825.88,Rechazado,fecha_invalida
3530,17762,,,Abierto,"fecha_invalida,monto_invalido"
3531,2494,,7907.02,Cerrado,fecha_invalida
3532,14495,,11954.77,Cerrado,fecha_invalida
3533,21048,,13697.87,No especificado,fecha_invalida
3534,2876,,,Rechazado,"fecha_invalida,monto_invalido"
3535,9016,,3194.04,Cerrado,fecha_invalida
3536,14020,,6546.48,Cerrado,fecha_invalida
3538,1345,,,Cerrado,"fecha_invalida,monto_invalido"
3540,18844,,1528.19,Cerrado,fecha_invalida
3541,12240,,3071.03,Abierto,fecha_invalida
3542,19282,,10566.55,Cerrado,fecha_invalida
3543,9468,,1714.27,Cerrado,fecha_invalida
3544,24708,,13204.69,Cerrado,fecha_invalida
3545,7239,,,No especificado,"fecha_invalida,monto_invalido"
3546,1257,,,Cerrado,"fecha_invalida,monto_invalido"
3547,3328,,9794.63,Rechazado,fecha_invalida
3549,25548,,14483.8,Cerrado,fecha_invalida
3550,23645,,,Cerrado,"fecha_invalida,monto_invalido"
3551,3157,,2906.46,Cerrado,fecha_invalida
3552,15512,,,No especificado,"fecha_invalida,monto_invalido"
3553,4590,,5643.52,Cerrado,fecha_invalida
3554,16697,,1618.84,Rechazado,fecha_invalida
3555,23779,,1226.39,No especificado,fecha_invalida
3556,11341,,1755.29,Abierto,fecha_invalida
3557,8401,,,Abierto,"fecha_invalida,monto_invalido"
3559,23942,,6559.89,Abierto,fecha_invalida
3560,18806,,,Cerrado,"fecha_invalida,monto_invalido"
3562,25632,,,Cerrado,"fecha_invalida,monto_invalido"
3563,4609,,8886.4,Cerrado,fecha_invalida
3564,8868,,13608.84,Abierto,fecha_invalida
3565,16432,,7620.6,No especificado,fecha_invalida
3566,1094,,7145.07,Abierto,fecha_invalida
3567,14450,,,No especificado,"fecha_invalida,monto_invalido"
3568,25596,,4283.73,Rechazado,fecha_invalida
3569,12465,,403.63,Rechazado,fecha_invalida
3570,16393,,,No especificado,"fecha_invalida,monto_invalido"
3571,9806,,8378.61,No especificado,fecha_invalida
3572,4216,,7426.75,No especificado,fecha_invalida
3573,10249,,8961.5,No especificado,fecha_invalida
3574,24919,,12154.03,Abierto,fecha_invalida
3576,9966,,428.48,Abierto,fecha_invalida
3577,25650,2025-09-14,,Rechazado,monto_invalido
3579,6213,,12502.67,Cerrado,fecha_invalida
3580,24208,,12972.6,Cerrado,fecha_invalida
3582,3284,,1771.01,No especificado,fecha_invalida
3583,8767,,11423.0,Abierto,fecha_invalida
3584,6152,,,No especificado,"fecha_invalida,monto_invalido"
3585,13397,,920.92,Cerrado,fecha_invalida
3586,12542,,5387.28,No especificado,fecha_invalida
3587,507,,,Rechazado,"fecha_invalida,monto_invalido"
3589,12806,,10418.95,Abierto,fecha_invalida
3590,25774,,,No especificado,"fecha_invalida,monto_invalido"
3591,3221,,1992.57,Abierto,fecha_invalida
3592,12181,,9905.61,No especificado,fecha_invalida
3593,23667,,,Cerrado,"fecha_invalida,monto_invalido"
3594,21287,,2696.59,No especificado,fecha_invalida
3595,18027,,10446.71,Cerrado,fecha_invalida
3596,11507,,10334.55,Cerrado,fecha_invalida
3597,6202,,12431.57,Cerrado,fecha_invalida
3598,3201,,3337.73,No especificado,fecha_invalida
3599,14117,,6880.5,Abierto,fecha_invalida
3600,19340,,,Rechazado,"fecha_invalida,monto_invalido"
3601,20525,2026-02-05,,Rechazado,monto_invalido
3602,20445,,,Abierto,"fecha_invalida,monto_invalido"
3603,23247,,12372.2,Rechazado,fecha_invalida
3604,4120,,7009.4,Cerrado,fecha_invalida
3605,23807,,3633.79,No especificado,fecha_invalida
3606,10162,,8555.3,Rechazado,fecha_invalida
3607,5532,,10342.27,Rechazado,fecha_invalida
3608,8560,,7757.93,Cerrado,fecha_invalida
3610,15614,,2819.04,Abierto,fecha_invalida
3611,10537,,,Abierto,"fecha_invalida,monto_invalido"
3613,11359,,11605.8,Abierto,fecha_invalida
3614,13738,,8077.38,No especificado,fecha_invalida
3615,20506,,14053.02,Abierto,fecha_invalida
3618,16604,,7815.24,No especificado,fecha_invalida
3619,16191,,2363.25,Cerrado,fecha_invalida
3620,16457,,8176.63,Rechazado,fecha_invalida
3621,198,,,Cerrado,"fecha_invalida,monto_invalido"
3622,19581,,-401.37,Cerrado,fecha_invalida
3623,8315,,,Abierto,"fecha_invalida,monto_invalido"
3625,6171,,5180.78,Abierto,fecha_invalida
3627,15450,,9880.85,No especificado,fecha_invalida
3628,533,,8437.13,Abierto,fecha_invalida
3629,23645,,2990.87,Abierto,fecha_invalida
3630,8795,,2945.79,Abierto,fecha_invalida
3631,13887,,-3648.92,Abierto,fecha_invalida
3632,11730,,,Cerrado,"fecha_invalida,monto_invalido"
3633,15157,,4535.49,No especificado,fecha_invalida
3634,20387,,,Rechazado,"fecha_invalida,monto_invalido"
3636,2605,,7899.99,No especificado,fecha_invalida
3637,16571,,11994.91,Rechazado,fecha_invalida
3638,5867,,13336.08,No especificado,fecha_invalida
3639,14954,2025-11-24,,Cerrado,monto_invalido
3642,19549,,5389.39,Cerrado,fecha_invalida
3643,3370,,4711.01,Rechazado,fecha_invalida
3644,2558,,12020.68,Abierto,fecha_invalida
3645,20740,,12181.4,Cerrado,fecha_invalida
3646,15001,,,No especificado,"fecha_invalida,monto_invalido"
3647,16785,,,Abierto,"fecha_invalida,monto_invalido"
3648,12817,,7427.63,Abierto,fecha_invalida
3649,21390,,,No especificado,"fecha_invalida,monto_invalido"
3650,25673,,6099.07,Abierto,fecha_invalida
3651,17717,,,Cerrado,"fecha_invalida,monto_invalido"
3652,16916,,-14782.04,Cerrado,fecha_invalida
3653,6813,,11719.87,Cerrado,fecha_invalida
3654,25792,,12396.95,Cerrado,fecha_invalida
3655,14874,,14325.34,No especificado,fecha_invalida
3656,24618,,3219.25,No especificado,fecha_invalida
3657,15950,,11571.88,No especificado,fecha_invalida
3659,10900,,11106.35,Cerrado,fecha_invalida
3660,2280,,5334.59,Abierto,fecha_invalida
3661,425,,9681.07,Abierto,fecha_invalida
3663,10279,,,Rechazado,"fecha_invalida,monto_invalido"
3664,5315,,10617.56,Abierto,fecha_invalida
3665,5478,,265.72,No especificado,fecha_invalida
3666,12201,,9574.19,Abierto,fecha_invalida
3667,2396,,11847.51,Cerrado,fecha_invalida
3669,3060,,13639.76,No especificado,fecha_invalida
3670,755,,11756.61,No especificado,fecha_invalida
3671,23288,,8923.47,No especificado,fecha_invalida
3672,22059,,2923.13,Cerrado,fecha_invalida
3673,87,,1343.38,Abierto,fecha_invalida
3675,4333,,1900.76,No especificado,fecha_invalida
3677,19247,,7118.02,No especificado,fecha_invalida
3679,12232,,3095.75,Cerrado,fecha_invalida
3680,2372,,11707.91,Rechazado,fecha_invalida
3682,5802,2025-05-31,,No especificado,monto_invalido
3683,25709,,4087.79,Abierto,fecha_invalida
3686,16992,,,No especificado,"fecha_invalida,monto_invalido"
3688,7368,,,Abierto,"fecha_invalida,monto_invalido"
3689,6190,,1702.18,No especificado,fecha_invalida
3690,25541,,3137.58,Abierto,fecha_invalida
3691,24830,,11030.31,Cerrado,fecha_invalida
3692,20163,,6793.57,No especificado,fecha_invalida
3693,2697,,14494.73,Abierto,fecha_invalida
3696,23970,,8926.91,Abierto,fecha_invalida
3698,11276,,1773.18,No especificado,fecha_invalida
3699,18992,,11352.78,Rechazado,fecha_invalida
3700,14395,,6906.08,Rechazado,fecha_invalida
3701,18229,,,No especificado,"fecha_invalida,monto_invalido"
3702,2415,,,Cerrado,"fecha_invalida,monto_invalido"
3704,20207,,6431.65,No especificado,fecha_invalida
3706,20458,,4216.62,Rechazado,fecha_invalida
3709,10801,,,Abierto,"fecha_invalida,monto_invalido"
3710,15397,,8386.68,Abierto,fecha_invalida
3711,2480,,508.21,No especificado,fecha_invalida
3712,11124,,4837.73,Abierto,fecha_invalida
3713,1710,,13390.07,Cerrado,fecha_invalida
3714,21261,,10969.6,No especificado,fecha_invalida
3715,25671,,12632.31,Abierto,fecha_invalida
3716,7097,,11487.91,No especificado,fecha_invalida
3718,23724,,3492.28,Rechazado,fecha_invalida
3719,1726,,6734.92,Cerrado,fecha_invalida
3720,20272,,8302.38,Cerrado,fecha_invalida
3721,10148,,,Cerrado,"fecha_invalida,monto_invalido"
3722,11096,,11966.78,Rechazado,fecha_invalida
3723,10205,,6332.52,Abierto,fecha_invalida
3724,9379,,,Cerrado,"fecha_invalida,monto_invalido"
3725,23346,,13537.48,No especificado,fecha_invalida
3726,6672,,337.22,Abierto,fecha_invalida
3727,40,,248.88,Cerrado,fecha_invalida
3728,12033,,14412.37,Cerrado,fecha_invalida
3730,6287,,,Cerrado,"fecha_invalida,monto_invalido"
3731,12709,,14234.59,No especificado,fecha_invalida
3733,1218,,4119.79,Abierto,fecha_invalida
3734,4938,,5073.75,No especificado,fecha_invalida
3736,603,,12788.69,Cerrado,fecha_invalida
3737,10671,,9751.8,Cerrado,fecha_invalida
3738,3994,2025-01-05,,Abierto,monto_invalido
3741,11031,,9258.81,Rechazado,fecha_invalida
3742,22427,,1809.57,Cerrado,fecha_invalida
3743,17359,,,No especificado,"fecha_invalida,monto_invalido"
3744,2447,,11428.01,Rechazado,fecha_invalida
3745,1602,,14525.25,Rechazado,fecha_invalida
3746,11131,,10363.08,Cerrado,fecha_invalida
3747,8355,,14134.58,Cerrado,fecha_invalida
3748,6654,,11810.42,Cerrado,fecha_invalida
3749,14236,,4639.92,Cerrado,fecha_invalida
3752,12042,,,Cerrado,"fecha_invalida,monto_invalido"
3753,12962,,5967.8,Cerrado,fecha_invalida
3754,24268,,14928.13,No especificado,fecha_invalida
3756,7635,,8530.97,Rechazado,fecha_invalida
3757,3132,,-13326.73,Cerrado,fecha_invalida
3758,23232,,4630.61,Abierto,fecha_invalida
3759,7441,,1588.16,Cerrado,fecha_invalida
3760,8637,,7629.6,Cerrado,fecha_invalida
3761,13020,,14515.43,No especificado,fecha_invalida
3762,6941,,12366.29,Cerrado,fecha_invalida
3764,20462,,-4945.74,Abierto,fecha_invalida
3765,21952,,1414.62,No especificado,fecha_invalida
3766,3224,,443.38,Abierto,fecha_invalida
3767,309,,12541.5,Cerrado,fecha_invalida
3768,17558,,5174.52,Rechazado,fecha_invalida
3771,9909,,11715.97,Cerrado,fecha_invalida
3772,20463,,,Cerrado,"fecha_invalida,monto_invalido"
3773,12969,,9108.5,Abierto,fecha_invalida
3774,24066,,10409.24,Abierto,fecha_invalida
3775,3458,,11935.89,Rechazado,fecha_invalida
3776,1125,,4157.89,Rechazado,fecha_invalida
3779,15055,2025-12-10,,No especificado,monto_invalido
3780,6515,,3794.39,Cerrado,fecha_invalida
3781,7226,,2410.68,Cerrado,fecha_invalida
3782,25672,,1493.78,No especificado,fecha_invalida
3783,24279,,8894.48,Abierto,fecha_invalida
3785,17268,,7572.63,Rechazado,fecha_invalida
3786,9695,,12948.48,Rechazado,fecha_invalida
3787,2682,,13275.06,No especificado,fecha_invalida
3788,24221,,929.16,Abierto,fecha_invalida
3789,16905,,12263.7,Cerrado,fecha_invalida
3790,21552,,,Cerrado,"fecha_invalida,monto_invalido"
3791,6087,,10750.62,Cerrado,fecha_invalida
3792,846,,14172.53,Cerrado,fecha_invalida
3793,25540,,5437.21,No especificado,fecha_invalida
3794,14189,,,Cerrado,"fecha_invalida,monto_invalido"
3795,9136,,4239.1,Cerrado,fecha_invalida
3796,18333,,,No especificado,"fecha_invalida,monto_invalido"
3798,12069,,12431.34,Abierto,fecha_invalida
3800,8810,,944.53,No especificado,fecha_invalida
3802,25639,,,No especificado,"fecha_invalida,monto_invalido"
3804,154,,9814.42,Abierto,fecha_invalida
3805,20049,,11217.59,Abierto,fecha_invalida
3806,4251,,3441.46,Abierto,fecha_invalida
3808,12949,,,Abierto,"fecha_invalida,monto_invalido"
3809,15526,,896.25,Abierto,fecha_invalida
3810,4416,,,Cerrado,"fecha_invalida,monto_invalido"
3811,7417,,14454.82,No especificado,fecha_invalida
3813,10354,,11870.82,No especificado,fecha_invalida
3814,2824,,,Cerrado,"fecha_invalida,monto_invalido"
3815,13673,,5360.94,Abierto,fecha_invalida
3816,6134,,,Rechazado,"fecha_invalida,monto_invalido"
3817,22562,,,No especificado,"fecha_invalida,monto_invalido"
3820,17847,,,Cerrado,"fecha_invalida,monto_invalido"
3821,3088,,11389.62,No especificado,fecha_invalida
3822,9809,,1296.83,Abierto,fecha_invalida
3824,1372,,,No especificado,"fecha_invalida,monto_invalido"
3827,16856,,12070.87,No especificado,fecha_invalida
3828,5619,,4098.72,No especificado,fecha_invalida
3829,15791,,1641.72,Cerrado,fecha_invalida
3830,19865,,10174.25,Abierto,fecha_invalida
3831,7022,,,Abierto,"fecha_invalida,monto_invalido"
3832,10198,,6165.37,Cerrado,fecha_invalida
3833,8250,,,Abierto,"fecha_invalida,monto_invalido"
3834,23121,,,No especificado,"fecha_invalida,monto_invalido"
3835,13569,,6742.75,Rechazado,fecha_invalida
3836,24076,,3903.98,Cerrado,fecha_invalida
3837,407,,3111.98,Cerrado,fecha_invalida
3838,4111,,126.66,Abierto,fecha_invalida
3840,10750,,7363.33,Cerrado,fecha_invalida
3841,5880,,5342.52,Rechazado,fecha_invalida
3843,6903,,4758.95,Cerrado,fecha_invalida
3845,22741,,,No especificado,"fecha_invalida,monto_invalido"
3846,9358,,,No especificado,"fecha_invalida,monto_invalido"
3847,25696,,11775.7,No especificado,fecha_invalida
3848,9077,,,Abierto,"fecha_invalida,monto_invalido"
3849,211,,4195.02,Cerrado,fecha_invalida
3850,14462,,684.43,Abierto,fecha_invalida
3851,704,,,Abierto,"fecha_invalida,monto_invalido"
3852,11970,,14856.19,Rechazado,fecha_invalida
3853,25715,,434.42,No especificado,fecha_invalida
3854,10853,,,Cerrado,"fecha_invalida,monto_invalido"
3855,1464,,11957.28,No especificado,fecha_invalida
3856,8596,,7364.07,No especificado,fecha_invalida
3857,22438,,5174.85,No especificado,fecha_invalida
3858,9869,,,Cerrado,"fecha_invalida,monto_invalido"
3859,1784,,276.81,Cerrado,fecha_invalida
3860,8504,,509.1,Rechazado,fecha_invalida
3861,128,,2111.09,Abierto,fecha_invalida
3862,20235,,7567.21,Cerrado,fecha_invalida
3863,7781,,5719.61,Cerrado,fecha_invalida
3864,14295,,9471.8,Rechazado,fecha_invalida
3865,13863,,,Rechazado,"fecha_invalida,monto_invalido"
3866,21369,,2720.08,No especificado,fecha_invalida
3867,5821,,573.94,Abierto,fecha_invalida
3868,4534,,12556.21,Abierto,fecha_invalida
3869,15284,,8946.16,No especificado,fecha_invalida
3870,25534,,4741.56,Abierto,fecha_invalida
3871,7219,,976.46,No especificado,fecha_invalida
3873,17599,,5156.86,Abierto,fecha_invalida
3874,16801,,10973.27,Cerrado,fecha_invalida
3875,11703,,1297.37,Abierto,fecha_invalida
3876,6786,,,No especificado,"fecha_invalida,monto_invalido"
3877,9694,,9354.96,Cerrado,fecha_invalida
3878,3280,,9889.58,Cerrado,fecha_invalida
3879,18412,,14355.59,Abierto,fecha_invalida
3880,10369,,10242.8,No especificado,fecha_invalida
3881,23103,,12283.35,Abierto,fecha_invalida
3882,23969,2025-06-04,,Abierto,monto_invalido
3883,16688,,11781.32,No especificado,fecha_invalida
3884,12347,,4574.55,Cerrado,fecha_invalida
3885,23807,2026-02-04,,Abierto,monto_invalido
3886,16331,,2289.58,No especificado,fecha_invalida
3887,13179,,7132.81,Abierto,fecha_invalida
3888,4399,,4317.92,Rechazado,fecha_invalida
3889,12528,,,Abierto,"fecha_invalida,monto_invalido"
3891,544,,2003.67,Rechazado,fecha_invalida
3892,17082,,11252.26,Abierto,fecha_invalida
3894,10035,,3067.4,Abierto,fecha_invalida
3895,8951,,287.57,Abierto,fecha_invalida
3896,5761,,4853.2,No especificado,fecha_invalida
3897,13320,,4481.19,Cerrado,fecha_invalida
3900,23142,,6704.06,Abierto,fecha_invalida
3901,9546,,5899.33,Cerrado,fecha_invalida
3902,9968,,14685.51,Abierto,fecha_invalida
3904,2817,,7865.6,No especificado,fecha_invalida
3905,17221,,12890.89,Cerrado,fecha_invalida
3906,11968,,5546.51,Cerrado,fecha_invalida
3907,9377,,3773.58,Abierto,fecha_invalida
3908,12100,,13886.85,Abierto,fecha_invalida
3909,19828,,11702.01,Abierto,fecha_invalida
3910,20106,,836.51,Abierto,fecha_invalida
3912,12887,,629.65,Cerrado,fecha_invalida
3913,5853,2025-01-10,,Abierto,monto_invalido
3915,11581,,9321.24,Abierto,fecha_invalida
3918,8391,,4206.32,Cerrado,fecha_invalida
3919,5401,,4207.29,No especificado,fecha_invalida
3920,17419,,12052.59,Rechazado,fecha_invalida
3921,14854,,14947.26,Abierto,fecha_invalida
3922,18498,,10885.5,Abierto,fecha_invalida
3923,10488,,4133.96,Cerrado,fecha_invalida
3924,22071,,9743.42,Cerrado,fecha_invalida
3925,11738,,,Rechazado,"fecha_invalida,monto_invalido"
3926,17850,,-3859.65,No especificado,fecha_invalida
3927,24467,,7557.97,Abierto,fecha_invalida
3928,6616,,4201.17,Cerrado,fecha_invalida
3929,7357,,8391.46,Abierto,fecha_invalida
3930,25617,,6100.53,Rechazado,fecha_invalida
3931,18066,2025-02-10,,Abierto,monto_invalido
3933,13864,,8152.49,Cerrado,fecha_invalida
3935,3910,,,Abierto,"fecha_invalida,monto_invalido"
3936,1228,,8806.52,Abierto,fecha_invalida
3937,9739,,14614.48,Abierto,fecha_invalida
3938,18501,,,Abierto,"fecha_invalida,monto_invalido"
3940,19941,,6295.16,Cerrado,fecha_invalida
3941,22298,2026-01-26,,Abierto,monto_invalido
3942,2998,,119.97,Abierto,fecha_invalida
3943,8847,,12613.07,Cerrado,fecha_invalida
3944,15570,,10318.43,No especificado,fecha_invalida
3945,17558,,1592.38,No especificado,fecha_invalida
3946,3415,,,Rechazado,"fecha_invalida,monto_invalido"
3947,5119,,13690.59,No especificado,fecha_invalida
3948,10677,,,Cerrado,"fecha_invalida,monto_invalido"
3949,17401,,5932.92,No especificado,fecha_invalida
3951,3010,,,Cerrado,"fecha_invalida,monto_invalido"
3952,7559,,6225.05,Abierto,fecha_invalida
3954,18091,2025-11-26,,No especificado,monto_invalido
3955,25824,,,No especificado,"fecha_invalida,monto_invalido"
3957,5951,2026-01-19,,Abierto,monto_invalido
3958,20108,,1477.23,Abierto,fecha_invalida
3959,7652,,948.25,Rechazado,fecha_invalida
3960,14334,,11981.94,No especificado,fecha_invalida
3961,14833,,11031.1,No especificado,fecha_invalida
3963,9240,,7187.3,Abierto,fecha_invalida
3965,3206,,6563.17,Cerrado,fecha_invalida
3968,18193,,6686.15,Cerrado,fecha_invalida
3969,16952,2025-01-02,,Abierto,monto_invalido
3970,13723,,12141.6,No especificado,fecha_invalida
3971,23291,,8269.62,Cerrado,fecha_invalida
3973,20228,,775.93,No especificado,fecha_invalida
3974,9287,,8516.19,Rechazado,fecha_invalida
3975,7128,,13345.32,Rechazado,fecha_invalida
3976,10969,,,Cerrado,"fecha_invalida,monto_invalido"
3977,14177,,,Abierto,"fecha_invalida,monto_invalido"
3978,886,2025-03-26,,No especificado,monto_invalido
3979,3748,,9152.39,Cerrado,fecha_invalida
3980,18779,,13127.61,No especificado,fecha_invalida
3981,23250,,4635.03,Rechazado,fecha_invalida
3982,23822,,7730.37,Cerrado,fecha_invalida
3983,15860,,,Abierto,"fecha_invalida,monto_invalido"
3984,6846,,9292.63,Cerrado,fecha_invalida
3986,24416,,,Rechazado,"fecha_invalida,monto_invalido"
3987,11656,,332.5,Cerrado,fecha_invalida
3988,22878,,9807.5,Abierto,fecha_invalida
3989,18542,2025-11-27,,No especificado,monto_invalido
3990,16239,,,Cerrado,"fecha_invalida,monto_invalido"
3991,17235,,,Cerrado,"fecha_invalida,monto_invalido"
3992,20581,,2785.74,Abierto,fecha_invalida
3993,6283,,12236.04,No especificado,fecha_invalida
3994,3333,,988.94,Cerrado,fecha_invalida
3995,17779,,10785.66,No especificado,fecha_invalida
3996,12368,,13281.21,Abierto,fecha_invalida
3997,3671,2025-12-31,,Cerrado,monto_invalido
3998,15461,,7040.89,Cerrado,fecha_invalida
3999,18508,,4780.1,Abierto,fecha_invalida
4000,3351,,5881.74,No especificado,fecha_invalida
4001,17837,,9541.22,No especificado,fecha_invalida
4003,23759,2025-03-19,,Abierto,monto_invalido
4004,941,,8043.41,Cerrado,fecha_invalida
4006,248,,7891.22,No especificado,fecha_invalida
4007,1575,,2109.44,Rechazado,fecha_invalida
4008,136,,1083.49,Rechazado,fecha_invalida
4009,4119,,10778.91,Abierto,fecha_invalida
4010,21991,,2747.99,Rechazado,fecha_invalida
4011,9302,,10545.03,Rechazado,fecha_invalida
4012,3590,,,Cerrado,"fecha_invalida,monto_invalido"
4013,7623,,2772.63,No especificado,fecha_invalida
4014,12857,,10770.04,Cerrado,fecha_invalida
4015,13473,,14532.55,Abierto,fecha_invalida
4016,25602,,,Cerrado,"fecha_invalida,monto_invalido"
4017,12731,,,Rechazado,"fecha_invalida,monto_invalido"
4018,24945,,,Cerrado,"fecha_invalida,monto_invalido"
4019,13918,,8618.7,Rechazado,fecha_invalida
4020,1030,,,No especificado,"fecha_invalida,monto_invalido"
4021,22042,,6405.61,Cerrado,fecha_invalida
4022,21221,,9855.96,Cerrado,fecha_invalida
4023,24175,,8261.71,Rechazado,fecha_invalida
4024,12345,,5801.61,No especificado,fecha_invalida
4025,13140,,3065.48,No especificado,fecha_invalida
4027,9849,,,Cerrado,"fecha_invalida,monto_invalido"
4030,30,,,Abierto,"fecha_invalida,monto_invalido"
4031,24139,,10048.22,No especificado,fecha_invalida
4032,12057,,397.02,Abierto,fecha_invalida
4033,24051,,14356.15,Cerrado,fecha_invalida
4034,3793,,13451.57,Rechazado,fecha_invalida
4035,17977,,1926.12,No especificado,fecha_invalida
4036,15794,,7743.82,Abierto,fecha_invalida
4037,20719,,,No especificado,"fecha_invalida,monto_invalido"
4038,22016,2025-04-27,,Cerrado,monto_invalido
4039,2551,,11547.38,Cerrado,fecha_invalida
4040,16248,,12376.23,Cerrado,fecha_invalida
4041,17399,,10160.85,No especificado,fecha_invalida
4042,22732,,4186.93,Rechazado,fecha_invalida
4043,3336,,8818.06,No especificado,fecha_invalida
4044,14717,,11415.68,No especificado,fecha_invalida
4045,22814,,9944.11,Cerrado,fecha_invalida
4046,20079,,8211.96,No especificado,fecha_invalida
4047,12377,,12130.22,Cerrado,fecha_invalida
4049,12057,,13927.39,Rechazado,fecha_invalida
4050,1635,,13723.13,Abierto,fecha_invalida
4051,12342,,10150.46,Rechazado,fecha_invalida
4052,22450,,7007.45,No especificado,fecha_invalida
4053,6087,,5590.44,Rechazado,fecha_invalida
4054,7102,,2376.43,Abierto,fecha_invalida
4055,11337,,,Cerrado,"fecha_invalida,monto_invalido"
4056,8831,,797.11,Abierto,fecha_invalida
4058,3699,2025-03-04,,Cerrado,monto_invalido
4060,14699,,,Cerrado,"fecha_invalida,monto_invalido"
4061,14763,,13760.9,Cerrado,fecha_invalida
4062,15191,,,No especificado,"fecha_invalida,monto_invalido"
4063,14596,,12625.8,Cerrado,fecha_invalida
4064,3513,,3957.85,No especificado,fecha_invalida
4065,14595,,4467.48,Cerrado,fecha_invalida
4067,3348,,3840.52,Rechazado,fecha_invalida
4070,8778,,10777.76,Abierto,fecha_invalida
4071,9860,,1578.6,Abierto,fecha_invalida
4072,15629,,13731.04,Cerrado,fecha_invalida
4073,18331,,,Abierto,"fecha_invalida,monto_invalido"
4074,16835,,3033.35,No especificado,fecha_invalida
4075,17031,,10776.28,Abierto,fecha_invalida
4076,22366,,3995.54,Rechazado,fecha_invalida
4077,3127,,13138.02,Abierto,fecha_invalida
4079,16808,,6485.56,Abierto,fecha_invalida
4080,20764,,9241.89,No especificado,fecha_invalida
4081,1551,,9836.58,Cerrado,fecha_invalida
4082,1412,,13618.29,Rechazado,fecha_invalida
4083,19992,,,Rechazado,"fecha_invalida,monto_invalido"
4084,4994,,1098.64,Abierto,fecha_invalida
4085,14683,,5572.33,Abierto,fecha_invalida
4086,7633,,2487.26,No especificado,fecha_invalida
4087,9494,,5232.05,Cerrado,fecha_invalida
4088,809,,8841.2,Cerrado,fecha_invalida
4090,19196,,2926.91,Rechazado,fecha_invalida
4091,10644,,,Cerrado,"fecha_invalida,monto_invalido"
4092,12587,,14244.05,Abierto,fecha_invalida
4093,11962,,12520.09,Rechazado,fecha_invalida
4094,9931,,,Abierto,"fecha_invalida,monto_invalido"
4095,7345,,3091.44,Cerrado,fecha_invalida
4096,18900,,9164.45,Abierto,fecha_invalida
4098,6075,,4142.05,Abierto,fecha_invalida
4099,5645,,1838.01,Cerrado,fecha_invalida
4101,6564,,10588.58,Rechazado,fecha_invalida
4102,3831,,,Cerrado,"fecha_invalida,monto_invalido"
4103,15459,,2819.16,Cerrado,fecha_invalida
4104,9108,,4879.54,No especificado,fecha_invalida
4105,13968,,,Rechazado,"fecha_invalida,monto_invalido"
4107,9827,,5296.16,Abierto,fecha_invalida
4109,18859,,11754.54,No especificado,fecha_invalida
4110,18843,,10848.35,No especificado,fecha_invalida
4111,23276,,,Cerrado,"fecha_invalida,monto_invalido"
4112,5449,,9514.74,No especificado,fecha_invalida
4113,5073,,8959.2,Abierto,fecha_invalida
4114,7426,,,Abierto,"fecha_invalida,monto_invalido"
4115,5001,2025-03-20,,Cerrado,monto_invalido
4116,8163,,,Abierto,"fecha_invalida,monto_invalido"
4118,13852,,10559.26,Cerrado,fecha_invalida
4119,7033,,2026.75,No especificado,fecha_invalida
4121,139,,865.09,Abierto,fecha_invalida
4122,21447,,4959.35,Rechazado,fecha_invalida
4123,5528,,8166.03,Cerrado,fecha_invalida
4124,2005,,14313.14,No especificado,fecha_invalida
4125,7291,,4265.4,No especificado,fecha_invalida
4126,20262,,6134.71,Rechazado,fecha_invalida
4127,21547,,13011.85,Cerrado,fecha_invalida
4128,12502,,3425.53,Rechazado,fecha_invalida
