id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
13920,2025-03-08,613,33,2,12,1227.54,105.27,104148.82
13932,2025-08-06,2152,2,15,11,225.93,52.49,4873.62
13944,2026-02-11,1957,41,5,2,1552.46,177.12,296511.44
13962,2026-01-16,2861,46,9,1,1857.15,134.58,242586.91
13979,2025-07-05,1106,56,4,3,1214.1,181.11,60543.66
13985,2026-01-01,2199,74,8,7,764.32,166.45,138418.48
13988,2025-04-05,2425,26,11,2,1781.23,115.91,355581.15
13992,2026-01-21,2833,28,8,5,1570.3,298.67,243849.98
14011,2025-05-03,1736,49,3,5,548.42,136.59,48250.43
14033,2025-01-03,691,58,9,5,628.09,151.38,65087.03
14065,2025-02-19,784,48,9,2,889.66,106.12,149217.74
14067,2025-07-13,2018,74,11,2,668.68,149.82,99852.8
14082,2025-04-04,289,52,8,11,368.35,22.51,47979.6
14091,2025-04-07,19,25,12,2,626.69,62.74,33762.26
14093,2025-04-23,352,67,10,12,1317.2,210.87,68342.07
14095,2025-03-18,485,19,5,9,642.43,104.0,65755.35
14098,2025-02-06,1466,4,11,3,1347.31,105.94,184949.42
14117,2026-01-27,1116,6,9,3,209.83,43.33,8789.07
14131,2025-12-19,305,68,9,8,150.1,26.65,24558.74
14136,2025-07-16,1663,103,1,8,1178.71,234.3,103759.67
14138,2025-03-15,2858,24,4,11,1457.51,111.48,156890.37
14156,2025-09-25,747,45,9,11,1692.5,209.59,167467.35
14161,2025-01-28,3650,48,9,2,1895.49,347.24,137162.35
14183,2025-04-19,2801,43,11,8,1172.16,132.3,176843.09
14219,2025-05-06,204,3,5,11,519.67,42.16,32955.54
14221,2026-01-16,1477,19,12,10,1068.29,147.08,184912.02
14223,2025-04-15,1527,42,5,4,159.37,39.37,18292.5
14232,2025-08-09,3631,23,14,2,1221.56,215.48,158367.8
14243,2026-02-08,2917,30,13,8,1924.82,140.22,57563.57
14244,2025-06-10,156,52,9,8,238.38,26.51,9624.12
14245,2025-05-05,422,62,15,11,1852.54,2381.15,303408.92
14255,2025-01-30,1895,8,7,8,702.16,168.93,126262.89
14263,2025-02-26,2778,25,3,8,56.02,6.46,10941.88
14264,2025-08-18,308,54,11,9,1134.05,121.18,171746.05
14267,2025-04-28,461,29,7,5,-358.84,59.67,55299.15
14295,2025-12-06,2234,79,8,12,56.21,12.27,4522.22
14299,2025-01-14,1159,11,5,2,1729.4,194.74,306321.98
14304,2025-05-03,1168,77,4,12,111.6,6.64,4518.21
14317,2026-01-04,1586,17,10,11,1116.18,93.69,198210.19
14337,2025-12-02,2835,53,9,3,386.35,81.89,55449.56
14349,2025-09-20,1592,21,3,8,945.75,120.55,142530.85
14357,2025-04-17,2049,30,6,9,58.88,4.03,6203.62
14374,2025-02-03,1248,27,3,4,805.68,142.65,19864.45
14387,2025-08-12,1539,48,1,1,1689.22,205.64,268169.46
14388,2026-01-25,350,38,7,3,941.84,95.05,141082.36
14391,2025-09-08,180,7,9,8,418.94,53.56,40432.62
14398,2025-07-19,2979,29,15,12,119.46,21.18,19510.01
14405,2025-10-07,2404,78,8,11,1675.0,316.29,321732.17
14406,2025-02-25,1114,25,13,9,502.23,103.92,19970.13
14407,2025-07-04,148,51,9,7,642.86,108.56,90602.79
14411,2025-03-27,1881,31,11,12,54.03,7.34,8146.03
14413,2025-12-06,1019,4,13,6,1297.02,245.71,184651.05
14427,2025-04-04,2056,78,3,5,1186.58,117.07,160964.6
14429,2025-11-14,2607,48,2,6,1946.25,97.41,95545.95
14430,2025-06-08,1850,55,9,4,691.64,98.99,116769.49
14432,2025-07-12,2765,64,13,6,1619.71,156.08,206427.58
14433,2026-01-11,1341,68,11,4,1006.99,215.71,60370.55
14449,2025-03-21,1265,20,9,8,762.13,146.13,128352.39
14494,2025-06-14,1842,68,8,9,155.59,12.09,13442.98
14507,2025-01-18,2247,76,4,8,432.31,27.5,49482.32
14516,2025-03-02,1276,71,4,6,1385.2,137.74,231040.84
14529,2025-01-07,2378,55,11,5,1725.94,233.97,242521.49
14540,2025-05-14,1001,22,7,8,1491.43,291.54,196243.39
14542,2025-10-02,3573,22,15,5,268.06,24.94,31462.56
14552,2025-09-05,25,53,2,4,396.35,38.26,60123.74
14564,2025-05-11,1169,78,10,6,1095.5,110.41,79713.04
14571,2025-08-28,967,37,8,11,1568.88,2819.77,120554.68
14600,2025-09-15,2007,63,8,2,1333.38,211.07,48656.93
14604,2025-01-24,2933,19,11,1,1822.54,240.62,55134.31
14610,2025-09-21,2252,65,4,8,998.77,86.31,161466.35
14624,2025-04-12,3639,76,3,7,1751.67,383.64,103824.13
14650,2026-01-19,1178,11,5,4,783.93,137.7,69813.18
14670,2026-01-01,2999,34,6,5,1921.69,192.55,379298.9
14671,2025-10-10,786,4,7,4,1305.46,104.71,76547.7
14695,2025-10-22,2861,44,4,11,384.67,34.25,39959.71
14708,2025-03-14,1463,1,1,8,1923.93,447.73,108695.04
14712,2026-01-02,163,98,4,1,1354.02,276.95,156602.01
14729,2025-11-11,1587,30,15,5,1097.17,106.22,159527.81
14736,2025-03-18,3793,58,15,11,1115.8,191.2,164071.42
14739,2025-03-26,1281,78,7,2,539.91,52.55,40949.74
14741,2025-10-11,2717,42,8,6,1196.18,297.98,65577.96
14744,2025-10-10,720,10,1,8,1087.25,168.85,153573.73
14755,2025-08-12,127,49,3,2,1666.96,326.09,216218.81
14765,2025-11-09,2384,49,12,2,710.54,104.25,55383.07
14769,2025-01-03,943,18,9,7,79.01,6.91,15406.76
14776,2025-05-05,382,59,5,5,540.18,99.53,27323.89
14778,2025-09-22,2252,68,7,11,102.23,23.15,7315.95
14781,2025-06-11,759,95,8,12,1752.48,135.19,151620.7
14801,2025-08-18,2495,68,2,6,1306.08,236.51,220010.01
14812,2025-11-26,768,3,11,1,889.51,167.15,142407.84
14847,2025-09-21,1928,19,13,7,1840.11,241.48,129027.84
14852,2025-08-01,2749,13,11,3,1005.96,153.62,84006.89
14853,2025-06-01,2691,77,8,3,239.0,38.9,24595.24
14857,2025-09-13,2321,67,4,1,1454.66,294.44,242183.74
14865,2025-07-11,2392,16,14,3,256.82,14.68,43224.09
14868,2025-06-16,1039,35,1,4,956.25,70.97,153604.79
14886,2025-11-28,1054,17,11,5,1185.67,219.66,185824.16
14894,2026-01-11,2189,59,4,5,1201.18,153.57,165576.01
14897,2025-05-18,1250,61,8,8,774.17,58.66,113557.95
14907,2025-05-12,1360,1,4,12,1426.89,258.58,130023.38
14908,2025-07-31,207,78,5,6,598.43,59.93,96307.95
14917,2025-03-27,1248,71,8,11,1785.72,217.02,141714.3
14928,2025-08-28,3671,52,5,9,776.17,91.0,30591.21
14930,2025-12-06,1152,72,4,10,1735.67,344.78,157939.32
14933,2025-03-20,3607,76,10,8,826.71,155.93,86325.82
14945,2025-06-28,999,61,11,7,1625.23,177.67,136718.06
14946,2025-07-05,1373,17,6,3,340.91,72.26,65722.49
14957,2025-08-16,1762,44,2,4,366.55,83.27,65825.12
14980,2025-01-31,1561,40,3,6,1606.28,91.77,146161.83
14988,2025-06-19,2432,47,6,3,189.84,29.69,28655.03
15006,2025-05-17,1600,55,7,11,148.52,28.97,5763.98
15012,2025-01-03,2013,45,11,4,882.48,217.43,65618.97
15013,2025-12-27,715,51,12,7,1865.7,179.97,84651.49
15021,2025-01-07,1684,7,11,11,1926.0,180.32,72183.26
15022,2025-03-06,1421,38,3,4,483.2,107.18,91665.1
15025,2025-12-22,701,61,10,10,1545.82,170.04,202410.48
15064,2025-06-07,1043,24,9,11,789.77,119.37,71525.97
15090,2025-11-28,1225,15,13,8,765.94,146.83,116248.99
15100,2026-02-11,987,63,14,4,256.5,19.38,15387.73
15104,2026-01-11,3840,54,5,10,1126.68,277.98,215453.93
15116,2025-11-22,2691,46,2,7,1356.35,119.75,265609.62
15127,2025-07-07,912,36,7,11,390.66,80.28,40236.76
15132,2025-04-07,2565,21,14,1,1924.01,201.9,378184.73
15136,2025-05-10,2603,64,2,10,217.79,31.69,39148.79
15147,2025-12-06,2036,61,5,12,576.69,42.39,113307.26
15158,2025-10-04,1982,78,1,5,831.77,139.9,121222.55
15163,2025-10-23,2309,32,7,8,1457.93,294.49,29481.41
15164,2025-01-23,2395,52,11,9,1224.38,116.45,162089.71
15174,2025-03-02,72,6,5,2,333.7,33.09,46542.68
15187,2025-07-02,1402,45,7,8,1109.49,107.76,182898.59
15213,2025-04-11,1774,37,1,11,94.46,5.84,8441.88
15223,2025-03-09,443,45,5,9,1391.37,110.81,137598.67
15227,2025-08-06,331,72,13,12,1641.06,241.46,322449.1
15256,2025-12-27,739,13,6,4,1698.24,192.96,179602.22
15258,2025-08-08,1715,23,15,1,1242.3,286.94,167554.34
15286,2025-01-07,506,74,4,4,1261.81,244.28,88380.99
15305,2025-10-17,3609,15,10,4,1728.21,106.04,45099.73
15312,2026-01-26,2631,74,1,2,856.94,145.88,168449.33
15334,2025-12-28,2652,62,10,11,902.57,222.67,111522.01
15340,2025-01-10,1872,11,15,9,328.83,62.94,22561.63
15348,2025-07-08,1569,1,2,8,1088.58,184.75,119816.04
15350,2025-02-22,2948,7,5,1,639.05,147.38,64895.94
15352,2025-03-16,376,31,10,1,244.37,36.79,13563.86
15382,2026-02-14,27,40,8,10,691.85,87.63,40143.23
15383,2025-10-02,2828,36,1,11,1612.79,130.13,128673.75
15395,2025-03-20,1839,69,12,2,1007.51,154.33,159296.53
15413,2025-03-29,2924,46,6,4,1032.66,78.03,201027.02
15432,2025-11-01,386,13,6,2,133.54,16.95,21898.14
15434,2025-10-06,188,59,8,5,874.64,193.54,105184.32
15437,2025-04-27,724,24,1,11,669.04,122.81,17478.73
15441,2025-08-10,2773,77,1,11,0.0,100.52,57881.76
15451,2025-06-05,2566,42,5,12,1561.9,89.76,104177.12
15456,2025-05-13,541,66,1,6,1505.43,371.32,158233.19
15464,2025-11-27,2672,79,9,7,1245.84,150.21,204080.23
15470,2025-04-26,2765,38,8,10,490.53,111.36,74663.62
15474,2026-01-10,1700,58,12,4,1105.23,219.35,214566.12
15479,2025-11-18,2573,31,4,1,1333.08,320.88,80814.8
15481,2025-06-08,2130,43,10,6,1066.24,133.75,97012.1
15484,2025-10-22,138,50,11,10,1859.2,370.1,160658.03
15488,2025-11-03,147,66,9,9,197.62,31.99,15882.58
15495,2025-03-23,2591,58,7,7,1998.43,397.87,311311.72
15498,2025-09-14,1616,5,10,8,1841.17,144.15,322176.46
15501,2026-01-18,1756,2,1,10,452.51,82.47,47031.07
15518,2025-08-18,1395,5,10,2,1311.09,209.18,143100.84
15543,2025-09-22,3817,75,11,3,965.74,128.32,186655.67
15544,2025-04-09,1354,9,7,12,122.74,15.46,15572.72
15583,2025-04-15,2691,70,12,8,1829.21,355.36,164118.27
15588,2025-01-21,1742,14,7,2,1856.81,421.35,185130.4
15594,2025-01-03,203,54,10,12,1041.43,1485.32,21639.08
15597,2026-01-08,1349,1,9,12,520.74,121.95,51536.23
15607,2025-08-05,1481,62,14,6,872.97,101.25,103929.07
15612,2025-03-13,1497,14,6,8,927.71,66.87,135138.61
15617,2025-06-23,1822,51,15,3,1395.75,259.34,260528.4
15623,2025-08-21,1808,37,6,12,1501.27,360.62,33177.53
15660,2025-12-02,182,8,9,7,122.07,10.59,15832.56
15697,2025-07-25,1485,54,6,9,1802.47,294.55,76772.61
15705,2025-10-04,1834,75,15,4,1652.65,254.48,164017.4
15710,2026-02-13,2165,61,15,5,536.29,92.2,34822.23
15718,2025-05-31,2834,73,12,7,793.76,130.35,44142.43
15719,2025-04-18,902,80,7,9,1438.96,253.27,140807.2
15729,2025-12-08,2197,77,13,8,931.54,159.75,183365.55
15730,2025-04-27,802,23,12,3,1364.57,151.67,237246.27
15750,2025-06-11,2572,35,15,4,1639.94,125.51,326270.22
15759,2025-11-05,2940,66,2,8,1246.23,170.64,237744.3
15772,2025-02-06,904,36,6,5,1470.6,247.89,208961.03
15777,2025-10-04,1194,76,15,5,1499.98,186.65,270143.15
15781,2025-12-31,1436,52,10,10,1729.11,222.55,288383.45
15785,2026-01-11,3578,67,13,4,1659.45,222.78,47766.54
15788,2025-09-08,208,41,11,12,1505.93,139.55,213737.8
15790,2025-09-13,452,12,15,10,1688.16,171.74,105244.58
15805,2025-07-19,2617,1,9,12,346.35,83.48,8371.68
15810,2025-06-05,2360,43,4,3,1051.79,69.63,110096.88
15821,2025-05-12,2228,26,11,2,62.84,4.24,5719.85
15824,2025-04-12,342,8,11,3,1018.32,70.04,182447.41
15836,2025-05-15,1996,54,2,2,784.53,162.72,130033.02
15839,2025-01-28,2595,19,10,9,659.36,67.73,122215.84
15841,2025-08-25,2877,71,8,9,1094.38,80.39,194084.91
15846,2025-08-02,1344,67,8,6,70.38,5.72,13135.64
15847,2026-01-16,1914,27,10,10,1297.97,254.38,76485.34
15849,2025-11-12,2936,34,5,9,1618.81,1953.48,297097.1
15850,2025-08-19,2890,62,7,4,1411.31,342.73,123418.28
15858,2025-11-19,365,39,1,9,1784.24,355.25,42609.26
15864,2025-01-26,104,19,11,4,1287.29,228.93,239242.93
15865,2025-10-25,2983,62,1,2,766.82,105.72,143682.74
15866,2025-04-16,1214,73,9,4,317.82,35.24,27529.81
15871,2026-01-24,161,7,5,11,98.84,16.93,7585.49
15872,2025-12-20,2518,26,3,5,1006.12,141.04,187592.42
15882,2025-07-20,1731,2,14,7,1065.07,203.73,168598.02
15893,2025-10-25,708,41,4,11,1301.8,66.98,147203.07
15918,2025-11-12,2551,32,11,9,1324.03,230.83,84994.85
15921,2025-04-04,1111,54,6,5,1953.51,329.71,228035.58
15924,2025-08-01,1006,44,12,1,519.43,70.21,69608.4
15957,2025-01-25,347,68,3,5,1420.88,173.15,87535.66
15972,2025-04-22,1480,11,11,2,1580.49,388.92,270699.31
15984,2025-07-21,1414,50,2,8,1729.55,175.36,298558.53
16013,2025-03-25,1881,45,9,5,580.79,87.09,20408.06
16014,2025-06-04,1192,58,3,11,573.83,102.43,90051.86
16017,2025-12-03,1302,64,15,3,498.88,94.63,39711.99
16025,2025-12-13,1603,17,10,8,1448.01,76.76,46792.1
16043,2025-02-16,441,22,8,11,1702.02,162.12,61133.1
16087,2026-01-27,3609,76,6,7,370.0,83.48,72638.83
16092,2025-04-15,542,32,2,12,324.45,32.92,38037.31
16103,2025-01-08,2080,24,7,8,865.53,155.57,115798.88
16108,2025-07-25,655,28,2,4,587.0,87.71,53957.89
16115,2025-11-17,2118,38,9,2,164.28,13.62,20649.32
16120,2026-01-25,1196,37,8,8,522.01,66.78,16119.4
16124,2026-01-21,2958,34,13,8,1842.57,285.92,256118.54
16140,2025-03-22,439,47,6,10,1105.73,257.88,33460.75
16151,2025-05-03,48,15,14,5,76.0,10.21,12328.08
16153,2025-12-08,1674,54,11,1,923.84,178.22,134210.99
16165,2025-12-28,719,43,12,2,1961.99,430.55,142993.01
16167,2025-12-18,2801,26,14,6,1295.1,299.67,115805.78
16192,2025-02-23,1843,44,14,7,1856.95,204.7,254462.64
16205,2025-05-23,1699,9,3,7,1251.87,95.5,55992.54
16213,2025-04-25,325,60,1,4,1685.72,356.48,76512.81
16241,2025-09-20,2521,7,12,7,930.67,62.61,93280.7
16258,2025-11-11,847,30,6,9,285.42,48.32,36675.81
16261,2025-09-18,2995,49,9,4,950.38,193.16,160710.35
16275,2025-10-30,1216,8,13,5,1428.78,253.84,144622.24
16289,2025-04-02,2279,4,6,10,872.85,51.64,152862.46
16299,2025-05-10,2069,16,8,5,697.2,173.99,81861.21
16307,2025-11-09,1739,18,9,5,1749.43,218.37,270562.16
16310,2025-06-28,898,53,3,2,1076.23,209.65,137895.09
16328,2025-04-13,172,30,8,9,1605.83,349.26,170145.51
16349,2025-11-18,42,104,3,12,1507.39,161.21,101711.08
16359,2025-07-30,1230,68,8,4,1675.52,246.58,331219.8
16363,2025-06-22,1329,3,11,3,1116.51,120.0,108856.23
16369,2025-07-21,1135,20,8,2,649.36,138.51,52311.17
16376,2025-12-15,2161,66,11,1,1241.69,84.96,217362.69
16380,2025-01-27,3586,40,9,9,1152.76,127.16,69536.79
16386,2025-09-20,2431,77,12,10,686.3,94.92,68168.76
16394,2025-11-10,1975,13,11,9,1169.79,90.22,131018.2
16400,2026-02-04,1027,39,11,11,317.66,31.24,22710.06
16411,2025-04-15,546,18,1,3,386.6,51.83,60332.59
16419,2025-06-16,1088,31,7,10,888.65,205.33,136960.64
16425,2025-08-21,64,58,5,9,1843.63,398.4,319696.55
16469,2025-02-03,88,14,1,2,473.33,84.68,93415.08
16477,2025-02-22,2607,13,14,4,1786.6,220.55,101811.71
16484,2025-06-04,135,32,11,5,1844.26,359.21,256142.34
16490,2025-02-14,1348,25,1,5,81.73,11.35,7684.12
16492,2026-01-09,1688,71,8,6,56.4,10.94,8998.22
16505,2025-12-17,2514,27,15,10,1183.85,275.4,99946.85
16520,2025-05-14,1962,73,4,8,1965.67,332.52,301454.51
16523,2025-01-22,3549,25,12,11,297.97,53.89,7866.2
16531,2025-01-05,1665,98,13,2,1657.51,403.35,330924.13
16540,2025-03-03,2284,69,6,2,1778.04,396.34,332197.81
16544,2025-02-07,169,14,5,10,1872.46,208.79,40276.18
16545,2025-06-23,2774,66,14,1,0.0,11.28,8425.13
16547,2025-01-08,1110,8,10,4,1841.4,198.37,348869.77
16548,2026-01-19,1817,40,6,4,856.91,89.35,121324.33
16569,2025-08-20,1844,12,14,3,780.13,110.58,145250.12
16586,2025-02-15,251,45,2,3,493.89,35.76,12473.06
16589,2025-03-01,963,80,6,10,1555.14,160.06,243403.02
16594,2025-11-21,213,55,7,2,1265.13,315.35,202330.58
16611,2026-01-26,726,47,2,8,1649.19,190.01,93397.47
16623,2025-05-05,314,40,2,12,1665.83,339.73,115630.54
16626,2026-01-13,2918,6,3,3,1314.72,119.51,202966.34
16635,2025-05-23,911,6,4,12,216.42,48.53,16671.46
16652,2025-06-02,520,13,10,11,453.35,61.8,38809.05
16658,2025-03-12,2499,69,9,11,1506.86,301.67,87313.93
16669,2026-01-31,85,39,12,3,1189.25,80.66,154967.39
16677,2025-11-03,2390,20,12,6,310.44,23.51,11389.19
16678,2025-01-26,1079,15,9,1,1326.8,182.87,247206.64
16684,2025-04-26,975,21,10,12,736.39,93.56,79971.72
16686,2025-02-08,827,30,15,10,555.63,138.63,53671.55
16689,2025-07-14,3577,39,7,10,1464.17,181.27,250160.4
16700,2025-06-11,1983,69,5,7,-216.88,39.84,13415.97
16702,2025-05-31,1648,8,14,10,740.79,116.54,124541.58
16710,2026-02-02,2688,65,14,6,1322.29,247.77,232589.21
16726,2025-03-03,1262,20,11,6,144.34,25.92,6213.85
16735,2025-05-17,2163,69,14,12,1800.77,254.35,292623.62
16743,2025-05-08,2218,41,14,5,1691.2,165.88,152778.38
16755,2025-03-18,1012,21,15,3,1917.33,110.27,193703.35
16759,2025-02-28,619,77,2,6,852.85,148.35,136239.98
16764,2026-02-04,866,25,15,7,784.77,93.11,49304.32
16765,2025-01-11,1816,78,1,1,1636.59,158.73,61998.71
16768,2025-04-14,908,66,13,9,1216.91,244.23,56613.64
16803,2025-10-10,1230,23,2,3,582.7,45.32,84493.13
16818,2025-10-30,1817,17,12,7,1921.05,212.51,58115.37
16823,2025-04-25,2077,10,7,8,1649.05,279.1,162694.79
16824,2026-01-10,2657,1,2,3,1583.37,115.82,131344.45
16835,2026-02-06,1239,51,9,9,175.06,22.59,22352.99
16883,2025-04-06,2615,16,1,4,1709.16,191.36,112003.9
16884,2025-07-22,463,13,2,8,812.33,192.06,105840.38
16891,2025-08-01,2973,48,14,4,424.67,40.42,47488.57
16902,2026-02-01,2902,75,1,8,1130.19,201.63,223792.74
16907,2025-08-11,1242,51,6,10,1379.14,270.56,274096.91
16918,2026-01-04,2488,30,8,10,1012.59,137.22,116917.7
16922,2025-12-02,2310,8,7,8,0.0,69.24,39090.19
16923,2025-08-30,2671,21,3,4,1547.49,109.0,139053.8
16926,2025-01-11,701,3,15,1,83.57,14.34,4374.4
16940,2025-06-01,380,48,5,12,948.94,180.19,136669.79
16949,2025-11-13,763,75,12,5,1219.54,281.13,242527.78
16958,2025-11-05,1301,74,8,10,477.7,49.86,55118.82
16961,2026-01-19,476,5,2,7,1462.13,317.33,84813.7
16969,2025-10-27,2601,75,11,10,1596.87,83.18,88087.27
16973,2026-02-13,884,64,15,10,1954.5,121.83,192450.2
16977,2025-09-29,402,77,4,5,713.27,103.09,69204.18
16983,2026-02-08,665,59,9,10,1176.6,132.39,229987.9
16989,2025-10-11,2121,76,10,2,1231.08,258.09,42341.44
16993,2025-04-17,485,67,2,12,1938.75,258.67,345146.92
17001,2026-02-14,828,49,7,11,1398.46,74.13,180191.76
17017,2025-11-18,1808,43,9,6,219.15,49.13,41955.23
17021,2025-05-12,1929,24,12,4,626.52,100.5,50200.34
17030,2025-05-31,2138,12,9,4,1134.62,200.5,103878.57
17086,2025-09-11,2075,48,10,2,1033.35,244.75,43886.57
17096,2026-01-23,2400,41,10,11,988.21,182.11,72555.98
17110,2025-08-25,2443,33,15,11,962.45,79.11,43289.08
17129,2026-01-05,538,70,1,4,1936.17,121.16,361736.56
17156,2025-03-05,1721,15,8,2,1545.86,281.81,70857.84
17165,2025-02-11,2292,19,2,1,1322.8,175.78,171753.23
17174,2025-06-13,2501,24,5,1,1895.01,181.06,44010.15
17185,2025-01-30,2354,19,7,4,923.36,66.31,163934.17
17187,2026-01-02,2554,65,12,11,525.81,35.09,24846.89
17193,2025-03-09,1532,74,10,11,214.7,13.86,6583.94
17202,2025-10-23,2963,42,12,11,1370.45,217.94,223754.67
17220,2025-12-31,580,60,8,3,644.72,141.88,108705.32
17229,2025-01-15,1924,16,13,5,1719.29,211.39,225699.17
17241,2025-10-23,2702,74,9,1,99.28,21.68,10372.85
17248,2025-06-05,279,43,2,10,1556.88,190.18,174034.98
17255,2025-09-20,2136,47,11,7,454.64,108.29,22655.62
17264,2025-09-27,1244,18,11,2,520.87,112.09,41925.35
17268,2025-10-21,2227,36,5,9,1065.84,225.51,140391.35
17273,2025-09-07,1272,46,1,1,1829.48,402.73,352946.1
17282,2025-12-04,1747,43,3,7,1418.92,297.62,34926.07
17298,2025-09-11,154,38,5,6,1405.96,93.41,77279.43
17317,2025-06-21,1458,27,9,4,1658.61,398.1,65204.95
17318,2025-03-25,2922,38,11,5,1318.32,108.63,214120.52
17331,2025-10-31,31,70,3,6,1132.19,210.62,190462.82
17341,2025-09-22,2427,51,5,7,335.11,77.86,54309.16
17387,2025-03-12,1019,38,12,4,1074.7,174.14,113920.28
17389,2025-05-30,761,40,14,8,1677.86,312.97,251638.89
17390,2025-02-16,1429,3,1,9,1498.97,370.37,180823.59
17403,2025-08-11,1596,71,5,5,567.1,81.83,54916.36
17415,2026-01-26,2899,53,11,9,1308.7,262.16,36883.56
17433,2025-06-17,2582,2,4,8,618.28,124.99,95485.14
17436,2025-07-22,1005,40,13,11,291.0,38.64,34745.26
17442,2026-02-16,866,11,8,4,1555.49,335.89,175781.37
17450,2025-09-05,987,16,2,6,1378.04,322.64,176373.03
17468,2025-01-21,2898,56,11,6,870.06,71.09,125911.17
17474,2025-04-04,113,8,10,1,241.98,20.09,32161.96
17476,2026-02-02,1154,68,8,6,1913.17,277.17,259245.76
17488,2026-01-22,2829,71,15,12,521.16,81.16,52100.03
17492,2025-05-19,1631,55,7,10,361.05,80.29,39813.86
17500,2025-02-18,1920,67,15,3,77.49,11.06,3352.05
17508,2025-01-31,12,25,9,1,1860.02,407.19,75909.48
17509,2025-03-13,2812,2,13,2,69.9,4.48,13810.04
17512,2025-11-05,107,55,3,4,1824.6,333.67,274352.16
17514,2025-07-15,1643,31,9,5,1518.34,118.5,150804.04
17518,2025-08-08,2248,67,12,8,120.75,15.93,8989.47
17525,2025-12-05,2969,43,9,12,639.08,115.39,82840.02
17546,2025-05-24,1353,5,7,4,1306.46,166.86,174391.89
17563,2025-11-27,285,12,1,5,1637.35,223.27,296813.09
17579,2025-07-06,2520,42,12,3,1827.3,390.43,158460.43
17605,2025-08-13,2554,19,5,8,1166.95,265.06,29906.57
17611,2025-04-25,2741,19,5,6,1595.36,393.94,300174.72
17617,2025-04-10,2250,55,3,11,946.89,141.3,151985.92
17629,2025-10-26,1006,28,10,4,491.7,85.3,25352.71
17630,2025-11-01,995,78,6,12,1848.65,220.03,247275.51
17641,2025-04-15,535,63,10,10,206.95,44.94,41298.21
17646,2025-03-19,842,1,4,9,1655.35,279.54,305280.85
17652,2026-01-11,2436,29,12,3,997.51,73.46,116447.9
17661,2025-07-20,2851,3,6,7,1041.33,173.39,158649.61
17664,2025-01-17,54,4,4,11,1429.5,230.28,92508.26
17680,2026-01-28,2492,42,5,10,1885.43,183.58,304939.6
17688,2025-08-14,2554,18,4,1,1286.26,112.11,239402.99
17725,2025-03-01,194,28,15,10,1069.69,257.89,207011.97
17741,2025-05-29,2569,52,11,10,1065.72,94.57,34523.32
17754,2025-09-20,2906,7,14,4,1068.84,224.73,85901.53
17766,2025-02-23,2103,68,2,7,1151.21,182.3,184421.07
17771,2026-01-28,343,34,13,12,1152.46,96.68,188957.92
17775,2026-02-20,1516,23,13,9,415.48,96.61,38569.0
17812,2025-05-19,1761,50,7,8,1919.16,253.4,267112.5
17814,2025-06-14,1627,29,13,11,1262.16,116.81,50418.33
17826,2025-05-08,979,9,8,7,299.67,26.77,23219.83
17864,2026-01-25,1648,43,12,10,1370.71,143.43,239114.78
17867,2025-06-20,2916,39,7,3,1969.04,352.64,152625.78
17885,2025-05-01,861,3,5,11,1694.92,168.15,257048.29
17900,2025-07-28,1210,15,4,3,967.35,192.72,132840.88
17920,2025-07-27,586,41,13,3,1603.77,174.68,61289.62
17935,2025-04-12,1674,26,15,7,1207.07,192.82,73573.33
17940,2025-02-03,1531,67,8,4,319.55,27.06,10916.14
17947,2026-02-13,3624,9,15,10,304.45,46.62,21867.59
17962,2025-11-16,240,24,2,11,1578.56,289.75,309135.99
17972,2025-04-23,2714,70,7,2,1862.58,2973.33,40886.98
17974,2025-11-05,2716,69,14,2,1798.19,118.24,214492.1
17983,2025-06-09,2152,17,5,12,1437.65,90.47,103598.75
17998,2025-07-26,1243,34,1,12,1723.97,156.79,241768.41
18013,2025-10-21,2645,76,15,4,599.34,103.13,57970.72
18016,2025-07-24,2520,29,13,7,1072.9,91.82,87801.03
18020,2025-11-19,912,34,12,3,930.92,218.83,83332.45
18026,2026-02-15,929,72,9,10,159.48,30.88,6800.43
18037,2025-12-31,1472,73,8,10,650.86,33.42,16009.48
18046,2025-10-10,1034,60,2,3,1333.15,92.2,122032.42
18052,2025-04-12,2430,48,10,9,1514.28,135.85,171037.47
18061,2025-03-03,2965,21,15,5,838.62,86.78,105431.16
18068,2025-12-30,2430,22,9,3,654.62,146.26,13166.85
18073,2025-09-04,734,57,2,2,359.73,32.57,69885.29
18077,2026-02-04,2690,15,11,12,787.17,89.91,47163.21
18085,2025-02-23,819,30,4,3,752.19,61.97,92697.42
18097,2025-02-27,2595,57,6,4,737.96,103.66,135498.12
18109,2025-08-15,2456,63,3,8,1414.8,209.89,211337.86
18117,2025-10-23,680,57,4,12,195.86,13.76,36516.38
18126,2025-11-03,788,71,11,2,852.87,134.66,98006.09
18139,2025-07-15,1386,67,13,7,1083.75,218.84,146734.87
18146,2025-06-01,140,56,2,6,1964.68,320.83,208068.28
18152,2025-05-20,2570,67,11,9,1546.9,92.82,172856.11
18194,2025-12-25,1486,67,7,3,742.19,45.09,74302.21
18197,2025-08-17,2795,11,8,9,810.48,106.63,145877.23
18242,2025-08-24,5,45,11,12,89.49,9.84,3565.0
18247,2026-02-18,615,20,5,4,981.34,132.49,44841.21
18249,2025-01-28,2396,57,3,7,888.7,163.58,20559.83
